year,region_id,policy_id,policy_label,total
2010,5,14,Política Exterior,37807550.00
2010,5,21,Pensiones,7850660.00
2010,5,23,Servicios Sociales y Promoción Social,302321625.00
2010,5,24,Fomento del Empleo,343504299.00
2010,5,26,Acceso a la Vivienda y Fomento de la Edificación,125846928.00
2010,5,31,Sanidad,2843625502.00
2010,5,32,Educación,1714631521.00
2010,5,33,Cultura,58316564.00
2010,5,41,"Agricultura, Pesca y Alimentación",114890759.00
2010,5,42,Industria y Energía,44961976.00
2010,5,43,"Comercio, Turismo y Pymes",64025940.00
2010,5,45,Infraestructuras,613628903.00
2010,5,46,"Investigación, Desarrollo e Innovación",122970238.00
2010,5,49,Otras Actuaciones de Carácter Económico,13594439.00
2010,5,91,Alta Dirección,37525328.00
2010,5,92,Servicios de Carácter General,173888695.00
2010,5,93,Administración Financiera y Tributaria,64015196.00
2010,5,94,Transferencias a otras Administraciones Públicas,610628654.00
2010,5,95,Deuda Pública,729759324.00
2011,5,11,Justicia,129388363.00
2011,5,13,Seguridad Ciudadana e Instituciones Penitenciarias,25290786.00
2011,5,14,Política Exterior,16420596.00
2011,5,21,Pensiones,7850660.00
2011,5,23,Servicios Sociales y Promoción Social,266287042.00
2011,5,24,Fomento del Empleo,324025257.00
2011,5,26,Acceso a la Vivienda y Fomento de la Edificación,76781603.00
2011,5,31,Sanidad,2527197513.00
2011,5,32,Educación,1591495061.00
2011,5,33,Cultura,48852466.00
2011,5,41,"Agricultura, Pesca y Alimentación",100253162.00
2011,5,42,Industria y Energía,27773931.00
2011,5,43,"Comercio, Turismo y Pymes",79477176.00
2011,5,44,Subvenciones al Transporte,48578311.00
2011,5,45,Infraestructuras,373484484.00
2011,5,46,"Investigación, Desarrollo e Innovación",111322791.00
2011,5,49,Otras Actuaciones de Carácter Económico,34491435.00
2011,5,91,Alta Dirección,46426913.00
2011,5,92,Servicios de Carácter General,114404800.00
2011,5,93,Administración Financiera y Tributaria,74433768.00
2011,5,94,Transferencias a otras Administraciones Públicas,595794360.00
2011,5,95,Deuda Pública,394855554.00
2012,5,11,Justicia,165762186.00
2012,5,13,Seguridad Ciudadana e Instituciones Penitenciarias,27278448.00
2012,5,14,Política Exterior,13746145.00
2012,5,21,Pensiones,5129708.00
2012,5,23,Servicios Sociales y Promoción Social,268754967.00
2012,5,24,Fomento del Empleo,291010292.00
2012,5,26,Acceso a la Vivienda y Fomento de la Edificación,68730520.00
2012,5,31,Sanidad,2593199880.00
2012,5,32,Educación,1597879472.00
2012,5,33,Cultura,34755277.00
2012,5,41,"Agricultura, Pesca y Alimentación",98157330.00
2012,5,42,Industria y Energía,30620258.00
2012,5,43,"Comercio, Turismo y Pymes",97318477.00
2012,5,44,Subvenciones al Transporte,64008387.00
2012,5,45,Infraestructuras,368048833.00
2012,5,46,"Investigación, Desarrollo e Innovación",89039242.00
2012,5,49,Otras Actuaciones de Carácter Económico,29033200.00
2012,5,91,Alta Dirección,29790482.00
2012,5,92,Servicios de Carácter General,132953437.00
2012,5,93,Administración Financiera y Tributaria,53235956.00
2012,5,94,Transferencias a otras Administraciones Públicas,713210933.00
2012,5,95,Deuda Pública,664360000.00
2013,5,11,Justicia,146983627.00
2013,5,13,Seguridad Ciudadana e Instituciones Penitenciarias,24936337.00
2013,5,14,Política Exterior,5566293.00
2013,5,21,Pensiones,4235000.00
2013,5,23,Servicios Sociales y Promoción Social,251280999.00
2013,5,24,Fomento del Empleo,156470960.00
2013,5,26,Acceso a la Vivienda y Fomento de la Edificación,49604494.00
2013,5,31,Sanidad,2565999724.00
2013,5,32,Educación,1462118666.00
2013,5,33,Cultura,22054926.00
2013,5,41,"Agricultura, Pesca y Alimentación",55241056.00
2013,5,42,Industria y Energía,15801599.00
2013,5,43,"Comercio, Turismo y Pymes",68351090.00
2013,5,44,Subvenciones al Transporte,65377271.00
2013,5,45,Infraestructuras,349089865.00
2013,5,46,"Investigación, Desarrollo e Innovación",54752089.00
2013,5,49,Otras Actuaciones de Carácter Económico,31692241.00
2013,5,91,Alta Dirección,33606672.00
2013,5,92,Servicios de Carácter General,113089395.00
2013,5,93,Administración Financiera y Tributaria,58042257.00
2013,5,94,Transferencias a otras Administraciones Públicas,703754084.00
2013,5,95,Deuda Pública,564250000.00
2014,5,11,Justicia,134049671.00
2014,5,13,Seguridad Ciudadana e Instituciones Penitenciarias,28216935.00
2014,5,14,Política Exterior,5958724.00
2014,5,21,Pensiones,3800000.00
2014,5,23,Servicios Sociales y Promoción Social,266942741.00
2014,5,24,Fomento del Empleo,165492812.00
2014,5,26,Acceso a la Vivienda y Fomento de la Edificación,52711111.00
2014,5,31,Sanidad,2595841155.00
2014,5,32,Educación,1498252898.00
2014,5,33,Cultura,23241321.00
2014,5,41,"Agricultura, Pesca y Alimentación",65885387.00
2014,5,42,Industria y Energía,20059585.00
2014,5,43,"Comercio, Turismo y Pymes",77782934.00
2014,5,44,Subvenciones al Transporte,65859585.00
2014,5,45,Infraestructuras,302916281.00
2014,5,46,"Investigación, Desarrollo e Innovación",81975449.00
2014,5,49,Otras Actuaciones de Carácter Económico,29837244.00
2014,5,91,Alta Dirección,31428059.00
2014,5,92,Servicios de Carácter General,111640105.00
2014,5,93,Administración Financiera y Tributaria,54896281.00
2014,5,94,Transferencias a otras Administraciones Públicas,664125202.00
2014,5,95,Deuda Pública,623130000.00
2015,5,11,Justicia,132452512.00
2015,5,13,Seguridad Ciudadana e Instituciones Penitenciarias,25164074.00
2015,5,14,Política Exterior,5092869.00
2015,5,21,Pensiones,3500000.00
2015,5,23,Servicios Sociales y Promoción Social,277000576.00
2015,5,24,Fomento del Empleo,181349170.00
2015,5,26,Acceso a la Vivienda y Fomento de la Edificación,65145968.00
2015,5,31,Sanidad,2621898457.00
2015,5,32,Educación,1498262424.00
2015,5,33,Cultura,21808630.00
2015,5,41,"Agricultura, Pesca y Alimentación",65467213.00
2015,5,42,Industria y Energía,17191237.00
2015,5,43,"Comercio, Turismo y Pymes",70334299.00
2015,5,44,Subvenciones al Transporte,54795000.00
2015,5,45,Infraestructuras,203665562.00
2015,5,46,"Investigación, Desarrollo e Innovación",86335062.00
2015,5,49,Otras Actuaciones de Carácter Económico,29530504.00
2015,5,91,Alta Dirección,31823816.00
2015,5,92,Servicios de Carácter General,118108472.00
2015,5,93,Administración Financiera y Tributaria,68547447.00
2015,5,94,Transferencias a otras Administraciones Públicas,668608294.59
2015,5,95,Deuda Pública,655330000.00
2006,6,11,Justicia,900694.00
2006,6,13,Seguridad Ciudadana e Instituciones Penitenciarias,9356767.00
2006,6,14,Política Exterior,7043926.00
2006,6,21,Pensiones,2300000.00
2006,6,23,Servicios Sociales y Promoción Social,121583243.00
2006,6,24,Fomento del Empleo,58340000.00
2006,6,26,Acceso a la Vivienda y Fomento de la Edificación,28407107.00
2006,6,31,Sanidad,677775081.00
2006,6,32,Educación,423331000.00
2006,6,33,Cultura,50427970.00
2006,6,41,"Agricultura, Pesca y Alimentación",90994896.00
2006,6,42,Industria y Energía,41473428.00
2006,6,43,"Comercio, Turismo y Pymes",29964502.00
2006,6,45,Infraestructuras,331739530.00
2006,6,46,"Investigación, Desarrollo e Innovación",37784203.00
2006,6,49,Otras Actuaciones de Carácter Económico,23247317.00
2006,6,91,Alta Dirección,19908502.00
2006,6,92,Servicios de Carácter General,26102031.00
2006,6,93,Administración Financiera y Tributaria,15320797.00
2006,6,95,Deuda Pública,86454763.00
2007,6,11,Justicia,625900.00
2007,6,13,Seguridad Ciudadana e Instituciones Penitenciarias,10403404.00
2007,6,14,Política Exterior,7809251.00
2007,6,21,Pensiones,4275000.00
2007,6,23,Servicios Sociales y Promoción Social,137746015.00
2007,6,24,Fomento del Empleo,61840400.00
2007,6,26,Acceso a la Vivienda y Fomento de la Edificación,33355191.00
2007,6,31,Sanidad,724164611.00
2007,6,32,Educación,465638738.00
2007,6,33,Cultura,55378846.00
2007,6,41,"Agricultura, Pesca y Alimentación",94990656.00
2007,6,42,Industria y Energía,43406547.00
2007,6,43,"Comercio, Turismo y Pymes",32275485.00
2007,6,45,Infraestructuras,351845065.00
2007,6,46,"Investigación, Desarrollo e Innovación",27361474.00
2007,6,49,Otras Actuaciones de Carácter Económico,25566722.00
2007,6,91,Alta Dirección,21770187.00
2007,6,92,Servicios de Carácter General,27229954.00
2007,6,93,Administración Financiera y Tributaria,16896725.00
2007,6,95,Deuda Pública,59515437.00
2008,6,11,Justicia,29240284.00
2008,6,13,Seguridad Ciudadana e Instituciones Penitenciarias,13182020.00
2008,6,14,Política Exterior,8175778.00
2008,6,21,Pensiones,4215000.00
2008,6,23,Servicios Sociales y Promoción Social,160566715.00
2008,6,24,Fomento del Empleo,69299714.00
2008,6,26,Acceso a la Vivienda y Fomento de la Edificación,38251072.00
2008,6,31,Sanidad,752294076.00
2008,6,32,Educación,508161985.00
2008,6,33,Cultura,58536793.00
2008,6,41,"Agricultura, Pesca y Alimentación",102102966.00
2008,6,42,Industria y Energía,58077268.00
2008,6,43,"Comercio, Turismo y Pymes",38088855.00
2008,6,45,Infraestructuras,364272623.00
2008,6,46,"Investigación, Desarrollo e Innovación",12381300.00
2008,6,49,Otras Actuaciones de Carácter Económico,24344273.00
2008,6,91,Alta Dirección,14631541.00
2008,6,92,Servicios de Carácter General,38418392.00
2008,6,93,Administración Financiera y Tributaria,28203176.00
2008,6,95,Deuda Pública,87001220.00
2009,6,11,Justicia,33239994.00
2009,6,13,Seguridad Ciudadana e Instituciones Penitenciarias,13912834.00
2009,6,14,Política Exterior,8340268.00
2009,6,21,Pensiones,4165000.00
2009,6,23,Servicios Sociales y Promoción Social,183279183.00
2009,6,24,Fomento del Empleo,70688555.00
2009,6,26,Acceso a la Vivienda y Fomento de la Edificación,39492714.00
2009,6,31,Sanidad,789426401.00
2009,6,32,Educación,533420684.00
2009,6,33,Cultura,59861559.00
2009,6,41,"Agricultura, Pesca y Alimentación",103967088.00
2009,6,42,Industria y Energía,58227317.00
2009,6,43,"Comercio, Turismo y Pymes",40235660.00
2009,6,45,Infraestructuras,371739192.00
2009,6,46,"Investigación, Desarrollo e Innovación",12723933.00
2009,6,49,Otras Actuaciones de Carácter Económico,25091371.00
2009,6,91,Alta Dirección,14768900.00
2009,6,92,Servicios de Carácter General,37162105.00
2009,6,93,Administración Financiera y Tributaria,28105749.00
2009,6,95,Deuda Pública,67180000.00
2010,6,11,Justicia,33535133.00
2010,6,13,Seguridad Ciudadana e Instituciones Penitenciarias,13950270.00
2010,6,14,Política Exterior,7706102.00
2010,6,21,Pensiones,3310000.00
2010,6,23,Servicios Sociales y Promoción Social,206486505.00
2010,6,24,Fomento del Empleo,76297004.00
2010,6,26,Acceso a la Vivienda y Fomento de la Edificación,33015083.00
2010,6,31,Sanidad,793985030.00
2010,6,32,Educación,549212120.00
2010,6,33,Cultura,52584704.00
2010,6,41,"Agricultura, Pesca y Alimentación",90610649.00
2010,6,42,Industria y Energía,49292860.00
2010,6,43,"Comercio, Turismo y Pymes",36596312.00
2010,6,45,Infraestructuras,334519496.00
2010,6,46,"Investigación, Desarrollo e Innovación",9956512.00
2010,6,49,Otras Actuaciones de Carácter Económico,20673274.00
2010,6,91,Alta Dirección,14504569.00
2010,6,92,Servicios de Carácter General,30445724.00
2010,6,93,Administración Financiera y Tributaria,28665367.00
2010,6,95,Deuda Pública,74000000.00
2011,6,11,Justicia,32748360.00
2011,6,13,Seguridad Ciudadana e Instituciones Penitenciarias,13136163.00
2011,6,14,Política Exterior,6080284.00
2011,6,21,Pensiones,3290000.00
2011,6,23,Servicios Sociales y Promoción Social,218860618.00
2011,6,24,Fomento del Empleo,67835865.00
2011,6,26,Acceso a la Vivienda y Fomento de la Edificación,28157180.00
2011,6,31,Sanidad,729747286.00
2011,6,32,Educación,513685465.00
2011,6,33,Cultura,42892539.00
2011,6,41,"Agricultura, Pesca y Alimentación",77884632.00
2011,6,42,Industria y Energía,27701523.00
2011,6,43,"Comercio, Turismo y Pymes",29966606.00
2011,6,45,Infraestructuras,292407863.00
2011,6,46,"Investigación, Desarrollo e Innovación",7335085.00
2011,6,49,Otras Actuaciones de Carácter Económico,18456088.00
2011,6,91,Alta Dirección,13296007.00
2011,6,92,Servicios de Carácter General,28339171.00
2011,6,93,Administración Financiera y Tributaria,29172939.00
2011,6,95,Deuda Pública,217150000.00
2012,6,11,Justicia,31644887.00
2012,6,13,Seguridad Ciudadana e Instituciones Penitenciarias,12062443.00
2012,6,14,Política Exterior,5491933.00
2012,6,21,Pensiones,116000.00
2012,6,23,Servicios Sociales y Promoción Social,219756531.00
2012,6,24,Fomento del Empleo,74279632.00
2012,6,26,Acceso a la Vivienda y Fomento de la Edificación,27996526.00
2012,6,31,Sanidad,753697282.00
2012,6,32,Educación,513827542.00
2012,6,33,Cultura,39481742.00
2012,6,41,"Agricultura, Pesca y Alimentación",65311721.00
2012,6,42,Industria y Energía,33863931.00
2012,6,43,"Comercio, Turismo y Pymes",25433147.00
2012,6,45,Infraestructuras,269393129.00
2012,6,46,"Investigación, Desarrollo e Innovación",13916939.00
2012,6,49,Otras Actuaciones de Carácter Económico,18017844.00
2012,6,91,Alta Dirección,10392099.00
2012,6,92,Servicios de Carácter General,44513143.00
2012,6,93,Administración Financiera y Tributaria,40620107.00
2012,6,95,Deuda Pública,240657500.00
2013,6,11,Justicia,28298056.00
2013,6,13,Seguridad Ciudadana e Instituciones Penitenciarias,10749781.00
2013,6,14,Política Exterior,1720196.00
2013,6,21,Pensiones,95000.00
2013,6,23,Servicios Sociales y Promoción Social,211921372.00
2013,6,24,Fomento del Empleo,69663977.00
2013,6,26,Acceso a la Vivienda y Fomento de la Edificación,19167287.00
2013,6,31,Sanidad,773156236.00
2013,6,32,Educación,477665018.00
2013,6,33,Cultura,24691695.00
2013,6,41,"Agricultura, Pesca y Alimentación",50890292.00
2013,6,42,Industria y Energía,26734744.00
2013,6,43,"Comercio, Turismo y Pymes",13628586.00
2013,6,45,Infraestructuras,215202036.00
2013,6,46,"Investigación, Desarrollo e Innovación",13677828.00
2013,6,49,Otras Actuaciones de Carácter Económico,22313589.00
2013,6,91,Alta Dirección,8728098.00
2013,6,92,Servicios de Carácter General,28895097.00
2013,6,93,Administración Financiera y Tributaria,14714410.00
2013,6,95,Deuda Pública,281287500.00
2014,6,11,Justicia,28417600.00
2014,6,13,Seguridad Ciudadana e Instituciones Penitenciarias,11847384.00
2014,6,14,Política Exterior,1472368.00
2014,6,21,Pensiones,80000.00
2014,6,23,Servicios Sociales y Promoción Social,210168874.00
2014,6,24,Fomento del Empleo,79527198.00
2014,6,26,Acceso a la Vivienda y Fomento de la Edificación,19737019.00
2014,6,31,Sanidad,779395660.00
2014,6,32,Educación,485880586.00
2014,6,33,Cultura,33583069.00
2014,6,41,"Agricultura, Pesca y Alimentación",50547024.00
2014,6,42,Industria y Energía,39536767.00
2014,6,43,"Comercio, Turismo y Pymes",13902474.00
2014,6,45,Infraestructuras,211585793.00
2014,6,46,"Investigación, Desarrollo e Innovación",8564984.00
2014,6,49,Otras Actuaciones de Carácter Económico,30058783.00
2014,6,91,Alta Dirección,8771788.00
2014,6,92,Servicios de Carácter General,28284609.00
2014,6,93,Administración Financiera y Tributaria,24536091.00
2014,6,95,Deuda Pública,381728323.00
2015,6,11,Justicia,28563900.00
2015,6,13,Seguridad Ciudadana e Instituciones Penitenciarias,11927248.00
2015,6,14,Política Exterior,1538355.00
2015,6,21,Pensiones,60000.00
2015,6,23,Servicios Sociales y Promoción Social,210552702.00
2015,6,24,Fomento del Empleo,93246835.00
2015,6,26,Acceso a la Vivienda y Fomento de la Edificación,19393296.00
2015,6,31,Sanidad,788821603.00
2015,6,32,Educación,491871838.00
2015,6,33,Cultura,23677843.00
2015,6,41,"Agricultura, Pesca y Alimentación",49925298.00
2015,6,42,Industria y Energía,35604329.00
2015,6,43,"Comercio, Turismo y Pymes",14952008.00
2015,6,44,Subvenciones al Transporte,2255000.00
2015,6,45,Infraestructuras,209977687.00
2015,6,46,"Investigación, Desarrollo e Innovación",14213441.00
2015,6,49,Otras Actuaciones de Carácter Económico,34997638.00
2015,6,91,Alta Dirección,8820666.00
2015,6,92,Servicios de Carácter General,29864593.00
2015,6,93,Administración Financiera y Tributaria,25732792.00
2015,6,94,Transferencias a otras Administraciones Públicas,4340000.00
2015,6,95,Deuda Pública,400212795.00
2006,7,11,Justicia,614594.00
2006,7,13,Seguridad Ciudadana e Instituciones Penitenciarias,13640341.00
2006,7,14,Política Exterior,1973479.00
2006,7,21,Pensiones,126600000.00
2006,7,23,Servicios Sociales y Promoción Social,545290845.00
2006,7,24,Fomento del Empleo,270897210.00
2006,7,26,Acceso a la Vivienda y Fomento de la Edificación,130692387.00
2006,7,31,Sanidad,2820827683.00
2006,7,32,Educación,1841121100.00
2006,7,33,Cultura,168713116.00
2006,7,41,"Agricultura, Pesca y Alimentación",1445144085.00
2006,7,42,Industria y Energía,131221514.00
2006,7,43,"Comercio, Turismo y Pymes",79352380.00
2006,7,45,Infraestructuras,771573167.00
2006,7,46,"Investigación, Desarrollo e Innovación",206469424.00
2006,7,49,Otras Actuaciones de Carácter Económico,48651539.00
2006,7,91,Alta Dirección,50575139.00
2006,7,92,Servicios de Carácter General,118871301.00
2006,7,93,Administración Financiera y Tributaria,29505583.00
2006,7,94,Transferencias a otras Administraciones Públicas,91391606.00
2006,7,95,Deuda Pública,141497684.00
2007,7,11,Justicia,327682.00
2007,7,13,Seguridad Ciudadana e Instituciones Penitenciarias,11732971.00
2007,7,14,Política Exterior,2133985.00
2007,7,21,Pensiones,126000000.00
2007,7,23,Servicios Sociales y Promoción Social,614642323.00
2007,7,24,Fomento del Empleo,292985036.00
2007,7,26,Acceso a la Vivienda y Fomento de la Edificación,145705867.00
2007,7,31,Sanidad,3018775148.00
2007,7,32,Educación,1970256786.00
2007,7,33,Cultura,181711381.00
2007,7,41,"Agricultura, Pesca y Alimentación",1483480313.00
2007,7,42,Industria y Energía,139441092.00
2007,7,43,"Comercio, Turismo y Pymes",81379796.00
2007,7,45,Infraestructuras,806988490.00
2007,7,46,"Investigación, Desarrollo e Innovación",226299501.00
2007,7,49,Otras Actuaciones de Carácter Económico,51257600.00
2007,7,91,Alta Dirección,53096147.00
2007,7,92,Servicios de Carácter General,127453142.00
2007,7,93,Administración Financiera y Tributaria,30049184.00
2007,7,94,Transferencias a otras Administraciones Públicas,99992277.00
2007,7,95,Deuda Pública,188743801.00
2008,7,11,Justicia,499305.00
2008,7,13,Seguridad Ciudadana e Instituciones Penitenciarias,13259103.00
2008,7,14,Política Exterior,1079139.00
2008,7,21,Pensiones,126000000.00
2008,7,23,Servicios Sociales y Promoción Social,698384886.00
2008,7,24,Fomento del Empleo,309041189.00
2008,7,26,Acceso a la Vivienda y Fomento de la Edificación,158488078.00
2008,7,31,Sanidad,3290429941.00
2008,7,32,Educación,2115668189.00
2008,7,33,Cultura,192078676.00
2008,7,41,"Agricultura, Pesca y Alimentación",1550737613.00
2008,7,42,Industria y Energía,112001243.00
2008,7,43,"Comercio, Turismo y Pymes",85177873.00
2008,7,45,Infraestructuras,846578332.00
2008,7,46,"Investigación, Desarrollo e Innovación",287646598.00
2008,7,49,Otras Actuaciones de Carácter Económico,54727320.00
2008,7,91,Alta Dirección,56650742.00
2008,7,92,Servicios de Carácter General,156517761.00
2008,7,93,Administración Financiera y Tributaria,39500364.00
2008,7,94,Transferencias a otras Administraciones Públicas,109429294.00
2008,7,95,Deuda Pública,180345449.00
2009,7,11,Justicia,856654.00
2009,7,13,Seguridad Ciudadana e Instituciones Penitenciarias,13120788.00
2009,7,21,Pensiones,126000000.00
2009,7,23,Servicios Sociales y Promoción Social,749277499.00
2009,7,24,Fomento del Empleo,311367959.00
2009,7,26,Acceso a la Vivienda y Fomento de la Edificación,145165575.00
2009,7,31,Sanidad,3376316152.00
2009,7,32,Educación,2160552060.00
2009,7,33,Cultura,192171975.00
2009,7,41,"Agricultura, Pesca y Alimentación",1571427603.00
2009,7,42,Industria y Energía,108845543.00
2009,7,43,"Comercio, Turismo y Pymes",86447500.00
2009,7,45,Infraestructuras,847627926.00
2009,7,46,"Investigación, Desarrollo e Innovación",212448899.00
2009,7,49,Otras Actuaciones de Carácter Económico,135023447.00
2009,7,91,Alta Dirección,46152222.00
2009,7,92,Servicios de Carácter General,153736072.00
2009,7,93,Administración Financiera y Tributaria,39044458.00
2009,7,94,Transferencias a otras Administraciones Públicas,116457816.00
2009,7,95,Deuda Pública,192501554.00
2010,7,11,Justicia,851747.00
2010,7,13,Seguridad Ciudadana e Instituciones Penitenciarias,12992982.00
2010,7,21,Pensiones,126000000.00
2010,7,23,Servicios Sociales y Promoción Social,763495630.00
2010,7,24,Fomento del Empleo,313366102.00
2010,7,26,Acceso a la Vivienda y Fomento de la Edificación,114877323.00
2010,7,31,Sanidad,3488095968.00
2010,7,32,Educación,2172712304.00
2010,7,33,Cultura,163311852.00
2010,7,41,"Agricultura, Pesca y Alimentación",1543797019.00
2010,7,42,Industria y Energía,111605521.00
2010,7,43,"Comercio, Turismo y Pymes",72298009.00
2010,7,45,Infraestructuras,677896669.00
2010,7,46,"Investigación, Desarrollo e Innovación",214851137.00
2010,7,49,Otras Actuaciones de Carácter Económico,132559002.00
2010,7,91,Alta Dirección,44352159.00
2010,7,92,Servicios de Carácter General,135710275.00
2010,7,93,Administración Financiera y Tributaria,35674713.00
2010,7,94,Transferencias a otras Administraciones Públicas,130487799.00
2010,7,95,Deuda Pública,320600825.00
2011,7,11,Justicia,770701.00
2011,7,13,Seguridad Ciudadana e Instituciones Penitenciarias,12391898.00
2011,7,21,Pensiones,125700000.00
2011,7,23,Servicios Sociales y Promoción Social,759233523.00
2011,7,24,Fomento del Empleo,294105096.00
2011,7,26,Acceso a la Vivienda y Fomento de la Edificación,99476888.00
2011,7,31,Sanidad,3431591930.00
2011,7,32,Educación,2041931513.00
2011,7,33,Cultura,131012062.00
2011,7,41,"Agricultura, Pesca y Alimentación",1494292315.00
2011,7,42,Industria y Energía,90265248.00
2011,7,43,"Comercio, Turismo y Pymes",56484564.00
2011,7,45,Infraestructuras,451627059.00
2011,7,46,"Investigación, Desarrollo e Innovación",222276200.00
2011,7,49,Otras Actuaciones de Carácter Económico,118112769.00
2011,7,91,Alta Dirección,39630318.00
2011,7,92,Servicios de Carácter General,123452395.00
2011,7,93,Administración Financiera y Tributaria,33727332.00
2011,7,94,Transferencias a otras Administraciones Públicas,129940516.00
2011,7,95,Deuda Pública,389123887.00
2012,7,11,Justicia,177101.00
2012,7,13,Seguridad Ciudadana e Instituciones Penitenciarias,12525775.00
2012,7,21,Pensiones,125700000.00
2012,7,23,Servicios Sociales y Promoción Social,702581166.00
2012,7,24,Fomento del Empleo,181635251.00
2012,7,26,Acceso a la Vivienda y Fomento de la Edificación,72344440.00
2012,7,31,Sanidad,3404462625.00
2012,7,32,Educación,1909067075.00
2012,7,33,Cultura,105084232.00
2012,7,41,"Agricultura, Pesca y Alimentación",1393198484.00
2012,7,42,Industria y Energía,193888603.00
2012,7,43,"Comercio, Turismo y Pymes",39549903.00
2012,7,45,Infraestructuras,366044641.00
2012,7,46,"Investigación, Desarrollo e Innovación",243849060.00
2012,7,49,Otras Actuaciones de Carácter Económico,83182685.00
2012,7,91,Alta Dirección,34726222.00
2012,7,92,Servicios de Carácter General,108793405.00
2012,7,93,Administración Financiera y Tributaria,32529805.00
2012,7,94,Transferencias a otras Administraciones Públicas,99852638.00
2012,7,95,Deuda Pública,610855312.00
2013,7,11,Justicia,136415.00
2013,7,13,Seguridad Ciudadana e Instituciones Penitenciarias,11705576.00
2013,7,21,Pensiones,125500000.00
2013,7,23,Servicios Sociales y Promoción Social,691250152.00
2013,7,24,Fomento del Empleo,179067729.00
2013,7,26,Acceso a la Vivienda y Fomento de la Edificación,62044328.00
2013,7,31,Sanidad,3223815647.00
2013,7,32,Educación,1765244950.99
2013,7,33,Cultura,90410384.00
2013,7,41,"Agricultura, Pesca y Alimentación",1383749512.00
2013,7,42,Industria y Energía,178360501.00
2013,7,43,"Comercio, Turismo y Pymes",34876739.00
2013,7,45,Infraestructuras,358314256.00
2013,7,46,"Investigación, Desarrollo e Innovación",199370937.00
2013,7,49,Otras Actuaciones de Carácter Económico,83669976.00
2013,7,91,Alta Dirección,33529081.00
2013,7,92,Servicios de Carácter General,102689777.00
2013,7,93,Administración Financiera y Tributaria,32920428.00
2013,7,94,Transferencias a otras Administraciones Públicas,70631776.00
2013,7,95,Deuda Pública,854326922.00
2014,7,11,Justicia,110294.00
2014,7,13,Seguridad Ciudadana e Instituciones Penitenciarias,11011432.00
2014,7,21,Pensiones,125500000.00
2014,7,23,Servicios Sociales y Promoción Social,686569667.00
2014,7,24,Fomento del Empleo,194930120.00
2014,7,26,Acceso a la Vivienda y Fomento de la Edificación,51272187.00
2014,7,31,Sanidad,3177872932.00
2014,7,32,Educación,1771415630.00
2014,7,33,Cultura,87189304.00
2014,7,41,"Agricultura, Pesca y Alimentación",1386472139.00
2014,7,42,Industria y Energía,287865691.00
2014,7,43,"Comercio, Turismo y Pymes",27840506.00
2014,7,45,Infraestructuras,355032989.00
2014,7,46,"Investigación, Desarrollo e Innovación",104170171.00
2014,7,49,Otras Actuaciones de Carácter Económico,89193822.00
2014,7,91,Alta Dirección,32210443.00
2014,7,92,Servicios de Carácter General,102846869.00
2014,7,93,Administración Financiera y Tributaria,31291397.00
2014,7,94,Transferencias a otras Administraciones Públicas,74875584.00
2014,7,95,Deuda Pública,1360119575.00
2015,7,11,Justicia,140700.00
2015,7,13,Seguridad Ciudadana e Instituciones Penitenciarias,11459896.00
2015,7,14,Política Exterior,5218719.00
2015,7,21,Pensiones,125500000.00
2015,7,23,Servicios Sociales y Promoción Social,702861173.00
2015,7,24,Fomento del Empleo,204522849.00
2015,7,26,Acceso a la Vivienda y Fomento de la Edificación,39352661.00
2015,7,31,Sanidad,3252486438.00
2015,7,32,Educación,1809320622.00
2015,7,33,Cultura,87670112.00
2015,7,41,"Agricultura, Pesca y Alimentación",1443880658.00
2015,7,42,Industria y Energía,276296062.00
2015,7,43,"Comercio, Turismo y Pymes",31094099.00
2015,7,44,Subvenciones al Transporte,16659856.00
2015,7,45,Infraestructuras,377189129.00
2015,7,46,"Investigación, Desarrollo e Innovación",114456147.00
2015,7,49,Otras Actuaciones de Carácter Económico,93365753.00
2015,7,91,Alta Dirección,31015204.00
2015,7,92,Servicios de Carácter General,106181833.00
2015,7,93,Administración Financiera y Tributaria,31680929.00
2015,7,94,Transferencias a otras Administraciones Públicas,81459825.00
2015,7,95,Deuda Pública,1078999091.00
2006,8,11,Justicia,142130.00
2006,8,13,Seguridad Ciudadana e Instituciones Penitenciarias,14695030.00
2006,8,14,Política Exterior,32456600.00
2006,8,21,Pensiones,4300000.00
2006,8,23,Servicios Sociales y Promoción Social,554387840.00
2006,8,24,Fomento del Empleo,241136380.00
2006,8,26,Acceso a la Vivienda y Fomento de la Edificación,107411260.00
2006,8,31,Sanidad,2176716550.00
2006,8,32,Educación,1468925320.00
2006,8,33,Cultura,114992560.00
2006,8,41,"Agricultura, Pesca y Alimentación",1260598340.00
2006,8,42,Industria y Energía,24808320.00
2006,8,43,"Comercio, Turismo y Pymes",88980070.00
2006,8,45,Infraestructuras,413929380.00
2006,8,46,"Investigación, Desarrollo e Innovación",48683060.00
2006,8,49,Otras Actuaciones de Carácter Económico,52965360.00
2006,8,91,Alta Dirección,93976960.00
2006,8,92,Servicios de Carácter General,125369860.00
2006,8,93,Administración Financiera y Tributaria,14328760.00
2006,8,94,Transferencias a otras Administraciones Públicas,539008900.00
2006,8,95,Deuda Pública,91283570.00
2007,8,11,Justicia,219720.00
2007,8,13,Seguridad Ciudadana e Instituciones Penitenciarias,16393630.00
